"x","y"
0.606322816805914,"A"
0.407302662264556,"A"
0.0590695191640407,"A"
0.968056402634829,"A"
0.999623921699822,"A"
0.00638498202897608,"B"
0.704414382111281,"A"
0.989007580792531,"A"
0.770925165852532,"A"
0.034528617747128,"A"
0.396941797574982,"A"
0.366941588930786,"A"
0.722019666805863,"A"
0.0406554143410176,"A"
0.889200219884515,"A"
0.673216789262369,"A"
0.256559625733644,"A"
0.154436020180583,"A"
0.00559854274615645,"A"
0.490305574145168,"A"
0.761943253921345,"A"
0.618530941661447,"A"
0.239315720042214,"A"
0.766483588144183,"A"
0.81589813856408,"A"
0.479176839347929,"A"
0.566653874469921,"A"
0.844716776162386,"A"
0.290752730565146,"A"
0.471437740605325,"A"
0.586113162105903,"A"
0.907586859539151,"A"
0.713801464764401,"A"
0.596913427347317,"A"
0.270035826833919,"A"
0.282444751122966,"A"
0.0925296554341912,"A"
0.100082975579426,"A"
0.526587032480165,"A"
0.0995621783658862,"A"
0.0534672208596021,"A"
0.647651577135548,"A"
0.848393101245165,"A"
0.981240157969296,"A"
0.476212411886081,"A"
0.333786517847329,"A"
0.0637207210529596,"A"
0.0949593004770577,"B"
0.141303185839206,"A"
0.784316020552069,"A"
0.656986294314265,"A"
0.380679558962584,"A"
0.804513620678335,"A"
0.639874392654747,"A"
0.0010736919939518,"A"
0.365267955930904,"A"
0.564203510759398,"A"
0.237900686683133,"A"
0.911734861088917,"A"
0.540915770223364,"A"
0.764833632856607,"A"
0.0245518304873258,"A"
0.487091324292123,"A"
0.835157879861072,"A"
0.808762336149812,"A"
0.904219040414318,"A"
0.1300402386114,"A"
0.254303307272494,"A"
0.678878657985479,"A"
0.170831779716536,"A"
0.299812146229669,"A"
0.835418258327991,"A"
0.242871418362483,"A"
0.889555347152054,"A"
0.915073988260701,"A"
0.306331776315346,"A"
0.732886158628389,"A"
0.780455033527687,"A"
0.747718525119126,"A"
0.476238552713767,"A"
0.82559805852361,"A"
0.595028785057366,"A"
0.30030916701071,"A"
0.205809744773433,"A"
0.584773303708062,"A"
0.548921969952062,"A"
0.27921933773905,"A"
0.775234672939405,"A"
0.601329759228975,"A"
0.444093311438337,"A"
0.182554825441912,"A"
0.830503454199061,"A"
0.860278711654246,"A"
0.654822788666934,"A"
0.552195098716766,"A"
0.671713674906641,"A"
0.794888293137774,"A"
0.117382975062355,"A"
0.55044503044337,"A"
0.27100197551772,"A"
0.420774210244417,"A"
0.42792131472379,"A"
0.923875064821914,"A"
0.203018554486334,"A"
0.936063388129696,"A"
0.826508312020451,"A"
0.555682023055851,"A"
0.873227996518835,"A"
0.30633828509599,"A"
0.592118502128869,"A"
0.439930767286569,"A"
0.94768484774977,"A"
0.185733983060345,"A"
0.5860444244463,"A"
0.847979984711856,"A"
0.383693006122485,"A"
0.911010074429214,"A"
0.924033017363399,"A"
0.341243435395882,"A"
0.36396894347854,"A"
0.600319533608854,"A"
0.100854248274118,"A"
0.649357561022043,"A"
0.655233731959015,"A"
0.476468919310719,"A"
0.75543529423885,"A"
0.16238646232523,"A"
0.041038682218641,"A"
0.365620566299185,"A"
0.188148602144793,"A"
0.23959553684108,"A"
0.00495073804631829,"A"
0.849530637962744,"A"
0.808891784632578,"A"
0.889528295025229,"A"
0.851119622820988,"A"
0.0848807014990598,"A"
0.974346209084615,"A"
0.648291310295463,"A"
0.240180848632008,"A"
0.395490404451266,"A"
0.410349593730643,"A"
0.784822656074539,"A"
0.833241151412949,"A"
0.782158942893147,"A"
0.718407028121874,"A"
0.58302417350933,"A"
0.371906691230834,"A"
0.398664681473747,"A"
0.378732373239473,"A"
0.506033172132447,"A"
0.992766018491238,"A"
0.0471502812579274,"A"
0.483860801439732,"A"
0.463878291659057,"A"
0.141684508183971,"A"
0.763494397280738,"A"
0.555358417332172,"A"
0.270288632949814,"A"
0.710493557155132,"A"
0.247750581474975,"A"
0.877381103113294,"A"
0.961813587928191,"A"
0.519355769036338,"A"
0.300949892960489,"A"
0.673089383402839,"A"
0.0926641370169818,"A"
0.653138383058831,"A"
0.829150292091072,"A"
0.991451533976942,"A"
0.855127376504242,"A"
0.421168359927833,"A"
0.785038523608819,"A"
0.115466787479818,"A"
0.000306215137243271,"A"
0.09090248006396,"A"
0.658233882393688,"A"
0.318067162297666,"A"
0.293046500300989,"A"
0.217684169299901,"A"
0.182132495101541,"A"
0.742444833274931,"A"
0.789861061843112,"A"
0.0709161933045834,"A"
0.0384588823653758,"A"
0.589338917052373,"A"
0.750397814903408,"A"
0.154147333232686,"A"
0.0530981342308223,"A"
0.394946261076257,"A"
0.113075946690515,"A"
0.990846082102507,"A"
0.871882345527411,"A"
0.310664326883852,"A"
0.863204283872619,"A"
0.854866583133116,"A"
0.488394627114758,"A"
0.0665460836607963,"A"
0.300658773398027,"A"
0.0842233507428318,"A"
0.0282097575254738,"A"
0.836492233211175,"A"
0.795638873940334,"A"
0.544903461588547,"A"
0.865803738357499,"A"
0.930411458248273,"A"
0.978031463688239,"A"
0.775489264167845,"A"
0.794748492073268,"A"
0.201688912929967,"A"
0.482394230552018,"A"
0.958619095152244,"A"
0.894735543988645,"A"
0.212849509436637,"A"
0.802997183054686,"A"
0.907417620532215,"A"
0.619951087748632,"A"
0.33751337043941,"A"
0.760173293529078,"A"
0.120565568096936,"A"
0.548280869144946,"A"
0.137953217606992,"A"
0.816911757690832,"A"
0.608864539768547,"A"
0.10334890964441,"A"
0.73468580446206,"A"
0.703420662553981,"A"
0.113500032573938,"A"
0.889147848822176,"A"
0.627004877896979,"A"
0.178240003529936,"A"
0.868503933073953,"A"
0.135000763460994,"A"
0.336159547092393,"A"
0.728265336481854,"A"
0.383065981790423,"A"
0.694650393910706,"A"
0.465979547472671,"A"
0.917135452851653,"A"
0.520533226197585,"A"
0.959404037799686,"A"
0.0986360826063901,"A"
0.627528393641114,"A"
0.537930423626676,"A"
0.913490351522341,"A"
0.767507796408609,"A"
0.822736018104479,"A"
0.974007300799713,"A"
0.00465980498120189,"A"
0.24575922684744,"A"
0.0855671828612685,"A"
0.871808652067557,"A"
0.785626704106107,"A"
0.0423145398963243,"A"
0.920835822122172,"A"
0.0138959705363959,"A"
0.487370992545038,"A"
0.00392085057683289,"B"
0.157224291469902,"A"
0.151591738918796,"A"
0.604340120917186,"A"
0.913695484865457,"A"
0.990637992974371,"A"
0.844464300433174,"A"
0.58345355768688,"A"
0.819721863837913,"A"
0.995940447086468,"A"
0.518542251084,"A"
0.346816338598728,"A"
0.654551127925515,"A"
0.27016863739118,"A"
0.715774511452764,"A"
0.30978366592899,"A"
0.762045888695866,"B"
0.425263693323359,"A"
0.484748761402443,"A"
0.600409524748102,"A"
0.47972001042217,"A"
0.546790296910331,"A"
0.301640557823703,"A"
0.456998687935993,"A"
0.288623153232038,"A"
0.202943696407601,"A"
0.886430660029873,"A"
0.33712374093011,"A"
0.691674263915047,"A"
0.104938555276021,"A"
0.301320711383596,"A"
0.832651515491307,"A"
0.724743722938001,"A"
0.676735808607191,"A"
0.208228684496135,"A"
0.23897588881664,"A"
0.704721015645191,"A"
0.0175501853227615,"A"
0.104008429683745,"A"
0.793436883250251,"A"
0.532343906583264,"A"
0.726173795759678,"A"
0.737683706684038,"A"
0.0586846566293389,"A"
0.670797603204846,"A"
0.157524962211028,"A"
0.941378136631101,"A"
0.221401079557836,"A"
0.700792624615133,"A"
0.407759319059551,"A"
0.286125121871009,"A"
0.59285646607168,"A"
0.466991666238755,"A"
0.344938975991681,"A"
0.55798322102055,"A"
0.699495332781225,"A"
0.889738013735041,"A"
0.315853464184329,"A"
0.801162409130484,"A"
0.890048373490572,"A"
0.677126219496131,"A"
0.0436382160987705,"A"
0.386434526182711,"A"
0.0746634318493307,"A"
0.616552082588896,"A"
0.402278297115117,"A"
0.54809895134531,"A"
0.621229222742841,"A"
0.652671308023855,"A"
0.131264502648264,"A"
0.721064447192475,"A"
0.440455893054605,"A"
0.158996167592704,"A"
0.361251367488876,"A"
0.933644904755056,"A"
0.395069002872333,"A"
0.480378896929324,"A"
0.80972203030251,"A"
0.451525269076228,"A"
0.860168725019321,"A"
0.982289956184104,"A"
0.424498249543831,"A"
0.820044196909294,"A"
0.982180512975901,"A"
0.182162614539266,"A"
0.464719853363931,"A"
0.663873583544046,"A"
0.0273844979237765,"A"
0.874656706349924,"A"
0.642821688903496,"A"
0.445627560606226,"A"
0.567634250270203,"A"
0.642433393746614,"A"
0.951411500340328,"A"
0.973861805163324,"A"
0.000289701856672764,"A"
0.410527013475075,"A"
0.603055426152423,"A"
0.836182768922299,"A"
0.792564586969092,"A"
0.879159767879173,"A"
0.280705891782418,"A"
0.541509397095069,"A"
0.721074100816622,"A"
0.632582614198327,"A"
0.0668770205229521,"A"
0.171230185311288,"A"
0.544673185097054,"A"
0.144480691291392,"A"
0.683691249461845,"A"
0.69820410432294,"A"
0.404756657779217,"A"
0.660030941944569,"A"
0.638935690745711,"A"
0.410203362815082,"A"
0.897742232540622,"A"
0.272195144090801,"A"
0.808552344096825,"A"
0.303576632868499,"A"
0.735192861175165,"A"
0.16682392382063,"A"
0.982162544038147,"A"
0.870477781863883,"A"
0.0117720977868885,"A"
0.0156432464718819,"A"
0.0700774490833282,"A"
0.905712638283148,"A"
0.15005117491819,"A"
0.566856499994174,"A"
0.846640827599913,"A"
0.60843102238141,"A"
0.961529943393543,"A"
0.0931543936021626,"A"
0.0668024935293943,"A"
0.318531499244273,"A"
0.409114929614589,"A"
0.902553322259337,"A"
0.826025819405913,"A"
0.291957311565056,"A"
0.225620732177049,"A"
0.0535622390452772,"A"
0.192399504594505,"A"
0.691123767290264,"A"
0.428378151729703,"A"
0.131761446362361,"A"
0.064119053306058,"A"
0.754525223746896,"A"
0.383245160337538,"A"
0.319095868617296,"A"
0.462048431392759,"A"
0.540321156615391,"A"
0.612067841459066,"A"
0.755070189712569,"A"
0.62768566259183,"A"
0.14441932272166,"A"
0.432421884033829,"A"
0.425930802710354,"A"
0.684994730399922,"A"
0.883564074989408,"A"
0.746186656877398,"A"
0.587147576734424,"A"
0.102788328193128,"A"
0.738566427491605,"A"
0.898753999499604,"A"
0.752417400712147,"A"
0.269371743546799,"A"
0.320003199391067,"A"
0.995662725996226,"A"
0.250434737885371,"A"
0.934588455362245,"A"
0.516946536954492,"A"
0.960861455183476,"A"
0.0465278499759734,"A"
0.494158546207473,"A"
0.721243062755093,"A"
0.440140129067004,"A"
0.387680048821494,"A"
0.45080325147137,"A"
0.814334286144003,"A"
0.56328020687215,"A"
0.212358264951035,"A"
0.483074691612273,"A"
0.74383164010942,"A"
0.708953449036926,"A"
0.462543760426342,"A"
0.872953980462626,"A"
0.0305761569179595,"A"
0.657553562428802,"A"
0.588942710543051,"A"
0.850556509103626,"A"
0.148148304782808,"A"
0.434422260383144,"A"
0.64569526957348,"A"
0.536615173565224,"A"
0.134527787799016,"A"
0.601949012139812,"A"
0.410335626685992,"A"
0.980960230808705,"A"
0.494901333702728,"A"
0.56942926463671,"A"
0.597796483198181,"A"
0.784822348272428,"A"
0.26699076150544,"A"
0.81461832835339,"A"
0.501845775870606,"A"
0.422274043550715,"A"
0.839345744810998,"A"
0.365057443967089,"A"
0.957394423428923,"A"
0.731060803635046,"A"
0.993013676488772,"A"
0.753476746380329,"A"
0.456862308783457,"A"
0.385524507379159,"A"
0.284533854108304,"A"
0.162907145451754,"A"
0.603882876224816,"A"
0.818398464936763,"A"
0.201765343779698,"A"
0.782971410546452,"A"
0.734223379287869,"A"
0.0753425136208534,"A"
0.372382123023272,"A"
0.622243317309767,"A"
0.648965252563357,"A"
0.247654334874824,"A"
0.74918569251895,"A"
0.139124656096101,"A"
0.671173782087862,"A"
0.882823308929801,"A"
0.916011098772287,"A"
0.0597565833013505,"A"
0.483390858164057,"A"
0.923800174845383,"A"
0.402537649031729,"A"
0.491044611204416,"A"
0.24813797022216,"A"
0.123794506303966,"A"
0.922003413550556,"A"
0.997070397948846,"A"
0.751047217287123,"A"
0.513424329692498,"A"
0.736797011690214,"A"
0.539672093000263,"A"
0.923734067706391,"A"
0.977644915692508,"A"
0.156540707917884,"A"
0.897571556968614,"A"
0.938073399476707,"A"
0.450049609411508,"A"
0.27357889059931,"A"
0.466756325680763,"A"
0.197473888285458,"A"
0.445813201600686,"A"
0.594960170099512,"A"
0.806912950007245,"A"
0.710801541572437,"A"
0.710643491940573,"A"
0.944364325376227,"A"
0.787692872108892,"A"
0.870048810262233,"A"
0.387458484852687,"A"
0.945403886027634,"A"
0.386990210274234,"A"
0.919628313975409,"A"
0.994824698194861,"A"
0.0414176220074296,"A"
0.85761313023977,"A"
0.317997336154804,"A"
0.595900524873286,"A"
0.675821065204218,"A"
0.565317901549861,"A"
0.833394241752103,"A"
0.72970004635863,"A"
0.100200285669416,"A"
0.999209200730547,"A"
0.801139647141099,"A"
0.49564044829458,"A"
0.542383829830214,"A"
0.588208145694807,"B"
0.259960850700736,"A"
0.356297864811495,"A"
0.910568395862356,"A"
0.585802052402869,"A"
0.688502833247185,"A"
0.771286402828991,"A"
0.382012452697381,"A"
0.280321534257382,"A"
0.261283924570307,"A"
0.184531135717407,"A"
0.769741974771023,"A"
0.88641817914322,"A"
0.455453016795218,"A"
0.345292831305414,"A"
0.584952862933278,"A"
0.208210768643767,"A"
0.554574340814725,"A"
0.828948156209663,"A"
0.322425501188263,"B"
0.12877675704658,"A"
0.528733043931425,"A"
0.5477778846398,"A"
0.921956262318417,"A"
0.285186287714168,"A"
0.625588099937886,"A"
0.142572318436578,"A"
0.673783635720611,"A"
0.865067901322618,"A"
0.0156381954438984,"A"
0.429674321087077,"A"
0.960636007599533,"A"
0.646480773808435,"A"
0.18997219321318,"A"
0.918967159232125,"A"
0.934213958447799,"A"
0.301612455165014,"A"
0.671136355958879,"A"
0.364112223265693,"A"
0.151388382073492,"A"
0.825159319443628,"A"
0.788533971877769,"A"
0.0491875063162297,"A"
0.498520857421681,"A"
0.404225864680484,"A"
0.898800436174497,"A"
0.466196424327791,"A"
0.941155593376607,"A"
0.722177069634199,"A"
0.657236126484349,"A"
0.0457287807948887,"A"
0.664590945700184,"A"
0.907537344843149,"A"
0.436888560187072,"A"
0.932340010302141,"A"
0.20582857192494,"A"
0.52640511887148,"A"
0.542677296325564,"A"
0.711510457796976,"A"
0.374204439343885,"A"
0.0608524007257074,"A"
0.820077721495181,"A"
0.783054323634133,"A"
0.291321008000523,"A"
0.135597218293697,"A"
0.236438364489004,"A"
0.535864510573447,"A"
0.463731196010485,"A"
0.769897123333067,"A"
0.533903548493981,"A"
0.424646724946797,"A"
0.976596442284063,"A"
0.361334046814591,"A"
0.547222032677382,"A"
0.1982511295937,"A"
0.959909595781937,"A"
0.737930918810889,"A"
0.783127625240013,"A"
0.614378686528653,"A"
0.236619468778372,"A"
0.00279844645410776,"A"
0.909085949650034,"A"
0.449801572598517,"A"
0.0676291538402438,"A"
0.800160784041509,"A"
0.968039085157216,"A"
0.271227196557447,"A"
0.353399361716583,"A"
0.614544549491256,"A"
0.758678837446496,"A"
0.261050455505028,"A"
0.814441290218383,"A"
0.0603302521631122,"A"
0.0456232335418463,"A"
0.620019929250702,"A"
0.357913976535201,"A"
0.937240175437182,"A"
0.475562347797677,"A"
0.0517698745243251,"A"
0.716492726234719,"A"
0.540836944477633,"A"
0.79277652525343,"A"
0.761546899098903,"A"
0.167269073193893,"A"
0.965436077443883,"A"
0.663730561267585,"A"
0.912998230895028,"A"
0.564091668464243,"A"
0.167214006418362,"A"
0.39348463062197,"A"
0.304505249252543,"A"
0.956169527722523,"A"
0.341378227109089,"A"
0.293619796866551,"A"
0.385200528195128,"A"
0.898893163073808,"A"
0.161106230691075,"A"
0.991361785447225,"A"
0.798455885844305,"A"
0.0380590735003352,"A"
0.478072460973635,"A"
0.381337609840557,"A"
0.218652486102656,"A"
0.229777821805328,"A"
0.575411862926558,"A"
0.946189071983099,"A"
0.641597127076238,"A"
0.876477634068578,"A"
0.739036881132051,"B"
0.70974860782735,"A"
0.175680017331615,"A"
0.0999829389620572,"A"
0.0575020625256002,"A"
0.297942868899554,"A"
0.643974323058501,"A"
0.755083899013698,"A"
0.369490845361724,"A"
0.0333432222250849,"A"
0.612725849729031,"A"
0.646536331390962,"A"
0.988373360130936,"A"
0.98362627835013,"A"
0.229485152522102,"A"
0.980916353175417,"A"
0.599344799062237,"A"
0.183201455278322,"A"
0.486531810835004,"A"
0.632195813814178,"A"
0.93694179574959,"A"
0.889321337919682,"A"
0.252940870821476,"A"
0.288894812809303,"A"
0.294372055446729,"A"
0.329595205839723,"A"
0.454068857245147,"A"
0.347979174694046,"A"
0.0291951566468924,"A"
0.658677066909149,"A"
0.92486000014469,"A"
0.499923123978078,"A"
0.294528583530337,"A"
0.949613539269194,"A"
0.924339147051796,"A"
0.426846320042387,"A"
0.588143116096035,"A"
0.819680940359831,"A"
0.356174401706085,"A"
0.652798380702734,"A"
0.189054425340146,"A"
0.731920069083571,"A"
0.42007384984754,"A"
0.761675170389935,"A"
0.062208883697167,"A"
0.712935479357839,"A"
0.418392048217356,"A"
0.847695577889681,"A"
0.0371793271042407,"A"
0.340554748428985,"A"
0.739068847615272,"A"
0.482965455623344,"A"
0.419945121509954,"A"
0.892529519274831,"A"
0.480903703719378,"A"
0.364166171522811,"A"
0.844473954755813,"A"
0.895126062212512,"A"
0.222001738846302,"A"
0.518085896968842,"A"
0.27657703240402,"A"
0.31290783896111,"A"
0.591977416537702,"A"
0.320462279720232,"A"
0.901399348629639,"A"
0.792030388023704,"A"
0.947047842433676,"A"
0.895474751247093,"A"
0.791234706761315,"A"
0.159187610493973,"A"
0.16875220881775,"A"
0.181889812229201,"A"
0.492298007942736,"A"
0.774929789127782,"A"
0.771534371189773,"A"
0.250118804862723,"A"
0.502086263615638,"A"
0.122649339027703,"A"
0.241173564456403,"A"
0.302954656071961,"A"
0.234467030968517,"A"
0.84501858940348,"A"
0.218204921111465,"A"
0.679389544762671,"A"
0.547017837874591,"A"
0.956250090617687,"A"
0.264642213936895,"A"
0.680756427580491,"A"
0.000695227645337582,"A"
0.19879927742295,"A"
0.145614951848984,"A"
0.615854867035523,"A"
0.983521305490285,"A"
0.603251857683063,"A"
0.2726062128786,"A"
0.587046810891479,"A"
0.569105431903154,"A"
0.170293319970369,"A"
0.710102093406022,"A"
0.0949929491616786,"A"
0.194400519132614,"A"
0.810838421108201,"A"
0.779358300613239,"A"
0.194035741733387,"A"
0.801216278690845,"A"
0.0470764387864619,"A"
0.00315265054814517,"A"
0.441565193468705,"A"
0.47073311987333,"A"
0.0508657796308398,"A"
0.851223938865587,"A"
0.703076658537611,"A"
0.802064370829612,"A"
0.508056881139055,"A"
0.373868543189019,"A"
0.461175100877881,"A"
0.922592677408829,"A"
0.538779986556619,"A"
0.376508889719844,"A"
0.806779220933095,"A"
0.0462013408541679,"A"
0.360639680409804,"A"
0.0489447622094303,"A"
0.0774649679660797,"A"
0.294014143291861,"A"
0.481205099960789,"A"
0.278319998178631,"A"
0.206566460896283,"A"
0.794697702396661,"A"
0.169756682822481,"A"
0.0630310482811183,"A"
0.326123638544232,"A"
0.725380729418248,"A"
0.745145519264042,"A"
0.219751529628411,"A"
0.42242019250989,"A"
0.349814479704946,"A"
0.186641991138458,"A"
0.030915409559384,"A"
0.779526354977861,"A"
0.656476740026847,"A"
0.0921316293533891,"A"
0.327319422271103,"A"
0.994970712810755,"A"
0.92347747948952,"A"
0.112558417022228,"A"
0.6219549740199,"A"
0.863146284595132,"A"
0.324058722471818,"A"
0.262935491278768,"A"
0.397612797329202,"A"
0.442792508052662,"A"
0.0828027566894889,"A"
0.0491652770433575,"A"
0.728974092984572,"A"
0.53736296412535,"A"
0.754689346067607,"A"
0.369755210587755,"A"
0.642424437683076,"A"
0.724893594393507,"A"
0.200914340093732,"A"
0.754610969452187,"A"
0.274411260848865,"A"
0.454858123557642,"A"
0.158004342345521,"A"
0.81013531726785,"A"
0.83951913123019,"A"
0.708895393880084,"A"
0.648281766334549,"A"
0.816047993954271,"A"
0.976576096843928,"A"
0.747220722725615,"A"
0.365458937129006,"A"
0.381237488938496,"A"
0.290809297002852,"A"
0.15541895153001,"A"
0.776501606917009,"A"
0.137271637329832,"A"
0.354459057096392,"A"
0.121703448472545,"A"
0.958734974032268,"A"
0.290909968083724,"A"
0.103862858377397,"A"
0.649216297082603,"A"
0.849777428200468,"A"
0.37849347689189,"A"
0.730516737792641,"A"
0.751207444816828,"A"
0.0546022786293179,"A"
0.929096332285553,"A"
0.769476209301502,"A"
0.689173925435171,"A"
0.728479580720887,"A"
0.674586455337703,"A"
0.920000258600339,"A"
0.916429961565882,"A"
0.519016714766622,"A"
0.868989618029445,"A"
0.746587881352752,"A"
0.543639941606671,"A"
0.702845873543993,"A"
0.736757198348641,"A"
0.132994661806151,"A"
0.804817397845909,"A"
0.664428011514246,"A"
0.715888357255608,"A"
0.856869832845405,"A"
0.564971190411597,"A"
0.661259760148823,"A"
0.176439604489133,"A"
0.228984313085675,"A"
0.256669665453956,"A"
0.751773676369339,"A"
0.304824177641422,"A"
0.976120821200311,"A"
0.988649393431842,"A"
0.716255631297827,"A"
0.198731707409024,"A"
0.154732016846538,"A"
0.0289333730470389,"A"
0.799598963232711,"A"
0.0101707496214658,"A"
0.96099158632569,"A"
0.0906837170477957,"A"
0.0299680561292917,"A"
0.0657618779223412,"A"
0.15869706030935,"A"
0.785549975931644,"A"
0.934987198328599,"A"
0.984365612035617,"A"
0.151214402867481,"A"
0.687693074112758,"A"
0.162999107968062,"B"
0.252213715109974,"B"
0.821187102235854,"A"
0.278775682905689,"A"
0.326669004978612,"A"
0.10796674946323,"A"
0.145113409496844,"A"
0.318144023651257,"A"
0.0763916287105531,"A"
0.407053334638476,"A"
0.660049570491537,"A"
0.605187948327512,"A"
0.358204654883593,"A"
0.521118954755366,"A"
0.571955721592531,"A"
0.133336399216205,"A"
0.659000631188974,"A"
0.417414168361574,"A"
0.490187756717205,"A"
0.529121482046321,"A"
0.108452663524076,"A"
0.848785741021857,"A"
0.323265663580969,"A"
0.72471127519384,"A"
0.660857160342857,"A"
0.202131751226261,"A"
0.587919579818845,"A"
0.947067369241267,"A"
0.389258715091273,"A"
0.375880107982084,"A"
0.0610793912783265,"A"
0.459032585378736,"A"
0.401465193834156,"A"
0.856410892680287,"A"
0.302450788905844,"A"
0.152372715994716,"A"
0.316860643913969,"A"
0.779107843292877,"A"
0.0752098069060594,"A"
0.025738624855876,"A"
0.697370429290459,"A"
0.501783842220902,"A"
0.115442705573514,"A"
0.287640243768692,"A"
0.614839140092954,"B"
0.781327201286331,"A"
0.658575375564396,"A"
0.107558200135827,"A"
0.891692043980584,"A"
0.346897753421217,"A"
0.649439941626042,"A"
0.344124047551304,"A"
0.571907844860107,"A"
0.0199986912775785,"A"
0.36193943861872,"A"
0.680368311703205,"A"
0.738085794495419,"A"
0.667145771440119,"A"
0.244916169438511,"A"
0.299662505509332,"A"
0.120795084396377,"A"
0.474115472054109,"A"
0.18341908743605,"A"
0.765016375342384,"A"
0.13062892947346,"A"
0.972576620988548,"A"
0.384208955336362,"A"
0.388198179425672,"A"
0.633500531082973,"A"
0.165567100979388,"A"
0.590501487953588,"A"
0.769344649510458,"A"
0.399652686901391,"A"
0.913389151450247,"A"
0.165980050340295,"A"
0.282100863521919,"A"
0.562186400871724,"A"
0.826241455972195,"A"
0.236946311313659,"A"
0.387296013068408,"A"
0.408542565535754,"A"
0.55868175229989,"A"
0.898656161036342,"A"
0.278476468054578,"A"
0.587986555183306,"A"
0.842960352310911,"A"
0.660404256777838,"A"
0.0154012606944889,"A"
0.367986935423687,"A"
0.814971146173775,"A"
0.975923514924943,"A"
0.841639816993847,"A"
0.00484893028624356,"A"
0.532329506240785,"A"
0.0180547754280269,"A"
0.792239697184414,"A"
0.604178330628201,"A"
0.414038904942572,"A"
0.473405597032979,"A"
0.494089848361909,"B"
0.325534040806815,"A"
0.554884805344045,"A"
0.625817941268906,"A"
0.890427728649229,"A"
0.557761147618294,"A"
